"seção","canteiro","tombo","taxon","habito","altura","cap","dap","dia","mês","ano","latitude","longitude","densidade"
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,42,13.37,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,42,13.37,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,41.4,13.18,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,40.8,12.99,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,40.8,12.99,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,40.8,12.99,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,40.8,12.99,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,40.8,12.99,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,40.8,12.99,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,40.8,12.99,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,40.8,12.99,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,39.5,12.57,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,39.3,12.51,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,36.6,11.65,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,36.1,11.49,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4897,"ARECACEAE Bactris gasipaes Kunth","palmeira",16.26,35.4,11.27,17,11,2021,"-22.9665011952582","-43.2231250378438",0.54
"23","D",4899,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",11.74,116.6,37.11,17,11,2021,"-22.9666468984746","-43.223215941121",0.65
"23","D",4901,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",5.53,35.2,11.2,17,11,2021,"-22.9665903751058","-43.2231666318429",0.65
"23","D",4901,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",5.53,33.6,10.7,17,11,2021,"-22.9665903751058","-43.2231666318429",0.65
"23","D",4903,"MALVACEAE Sterculia foetida L.","árvore",16.4,336,106.95,17,11,2021,"-22.9665938561255","-43.2232612799069",0.51
"23","D",4904,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",12.94,94.8,30.18,17,11,2021,"-22.9666383171312","-43.2232858203397",0.71
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,46.4,14.77,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,46,14.64,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,45.6,14.51,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,45.5,14.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,44.2,14.07,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,44.2,14.07,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,44,14.01,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,43.8,13.94,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,43.2,13.75,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,42.5,13.53,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,41,13.05,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,39.2,12.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,39.2,12.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,39.2,12.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,39.2,12.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,39.2,12.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,39.2,12.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,39.2,12.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,39.2,12.48,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4905,"ARECACEAE Bactris gasipaes Kunth","palmeira",14.32,37.6,11.97,25,11,2021,"-22.9664640694293","-43.2230928883488",0.54
"23","E",4907,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",13.56,86.2,27.44,25,11,2021,"-22.9664506567157","-43.2230410072717",0.65
"23","E",4908,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",9.64,71.5,22.76,25,11,2021,"-22.9664175584196","-43.2230158795589",0.65
"23","E",4909,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",8.92,48.5,15.44,25,11,2021,"-22.9663943940716","-43.2229940157393",0.65
"23","E",4909,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",8.92,46.4,14.77,25,11,2021,"-22.9663943940716","-43.2229940157393",0.65
"23","E",4910,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",9.99,84.5,26.9,25,11,2021,"-22.9663667222895","-43.222971235639",0.65
"23","E",4911,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",7.46,55.5,17.67,25,11,2021,"-22.9663396735386","-43.2229428106596",0.65
"23","E",4911,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",7.46,46.6,14.83,25,11,2021,"-22.9663396735386","-43.2229428106596",0.65
"23","E",4912,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",9.58,96.5,30.72,25,11,2021,"-22.966313181546","-43.2229245791598",0.65
"23","E",4913,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",8.1,63,20.05,25,11,2021,"-22.9662811459392","-43.2228911385297",0.65
"23","E",4914,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",9.99,55,17.51,25,11,2021,"-22.9662540560526","-43.2228687116902",0.65
"23","E",4914,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",9.99,52.8,16.81,25,11,2021,"-22.9662540560526","-43.2228687116902",0.65
"23","E",4916,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",10.06,76.4,24.32,25,11,2021,"-22.9661985124578","-43.2228182001229",0.65
"23","E",4917,"MYRTACEAE Syzygium aromaticum (L.) Merr. & L.M.Perry","árvore",7.5,42,13.37,25,11,2021,"-22.966170877469","-43.2227922599162",0.65
"23","E",4922,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",13.74,97.5,31.04,25,11,2021,"-22.9662861557954","-43.2229723181647",0.71
"23","E",4924,"SAPOTACEAE","árvore",11.39,145.5,46.31,25,11,2021,"-22.9661811619507","-43.2230579882652",0.8
"23","E",4926,"ARECACEAE Mauritia flexuosa L.f.","palmeira",20.1,125.6,39.98,25,11,2021,"-22.9662769023591","-43.2230523189668",0.54
"23","E",4927,"CHRYSOBALANACEAE Moquilea tomentosa Benth.","árvore",16.98,236.5,75.28,25,11,2021,"-22.9661965891904","-43.2231565660255",0.98
"23","E",4928,"ARECACEAE Syagrus schizophylla (Mart.) Glassman","palmeira",6.29,37,11.78,25,11,2021,"-22.9662209834407","-43.223247878282",0.54
"23","E",4929,"CHRYSOBALANACEAE Moquilea tomentosa Benth.","árvore",14.38,263,83.72,25,11,2021,"-22.9662579359036","-43.2232132237504",0.98
"23","E",4930,"ANACARDIACEAE Mangifera indica L.","árvore",16.86,275,87.54,25,11,2021,"-22.9662648956872","-43.223151752769",0.55
"23","E",4932,"INDETERMINADA","árvore",10.8,102.7,32.69,25,11,2021,"-22.966328375882","-43.2231852505287",0.62
"23","E",4932,"INDETERMINADA","árvore",10.8,60,19.1,25,11,2021,"-22.966328375882","-43.2231852505287",0.62
"23","E",4932,"INDETERMINADA","árvore",10.8,45.8,14.58,25,11,2021,"-22.966328375882","-43.2231852505287",0.62
"23","E",4934,"INDETERMINADA","árvore",8.85,49,15.6,25,11,2021,"-22.9663288122389","-43.2231210561705",0.62
"23","E",4936,"LEGUMINOSAE Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby","árvore",8.85,139.8,44.5,25,11,2021,"-22.9663788677101","-43.2230726942981",0.95
"23","E",4936,"LEGUMINOSAE Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby","árvore",8.85,127,40.43,25,11,2021,"-22.9663788677101","-43.2230726942981",0.95
"24","A",4943,"CLUSIACEAE Garcinia gardneriana (Planch. & Triana) Zappi","árvore",8.93,67.6,21.52,26,11,2021,"-22.9661552748245","-43.2232379318011",0.74
"24","A",4944,"CELASTRACEAE Salacia elliptica (Mart.) G. Don","árvore",12.48,173.2,55.13,26,11,2021,"-22.9661192710859","-43.2231823958987",0.76
"24","A",4945,"CLUSIACEAE Garcinia","árvore",13.49,81.7,26.01,26,11,2021,"-22.9660888836953","-43.2231316431716",0.74
"24","A",4946,"CHRYSOBALANACEAE Moquilea tomentosa Benth.","árvore",20.89,280.8,89.38,26,11,2021,"-22.9661282816889","-43.2230984487545",0.98
"24","A",4947,"CHRYSOBALANACEAE Moquilea tomentosa Benth.","árvore",20.89,409,130.19,26,11,2021,"-22.9660620570062","-43.2230432689605",0.98
"24","A",4949,"ARECACEAE Syagrus romanzoffiana (Cham.) Glassman","palmeira",13.11,98.8,31.45,26,11,2021,"-22.9661004922892","-43.2229701131163",0.54
"24","A",4950,"CLUSIACEAE Garcinia gummi-gutta (L.) Roxb.","árvore",20.8,40.6,12.92,26,11,2021,"-22.9660874688574","-43.2229160030051",0.74
"24","A",4951,"CLUSIACEAE Garcinia gardneriana (Planch. & Triana) Zappi","árvore",8.34,46.5,14.8,26,11,2021,"-22.9660633641112","-43.2229480028117",0.74
"24","A",4952,"CALOPHYLLACEAE Kielmeyera rizziniana Saddi","árvore",17.61,137.5,43.77,26,11,2021,"-22.9660347825074","-43.2229568413149",0.59
"24","A",4957,"CALOPHYLLACEAE Kielmeyera","árvore",18.6,149.8,47.68,26,11,2021,"-22.9660181465846","-43.2228447045422",0.59
"24","A",4959,"CLUSIACEAE Garcinia gummi-gutta (L.) Roxb.","arbóreo",19.35,118.4,37.69,26,11,2021,"-22.9660661897997","-43.2228448175848",0.74
"24","A",4960,"CLUSIACEAE Garcinia xanthochymus Hook.f.","árvore",14.6,122.6,39.02,26,11,2021,"-22.9660516210783","-43.2227873924772",0.79
"24","A",4961,"CLUSIACEAE Garcinia xanthochymus Hook.f.","árvore",12.29,110,35.01,26,11,2021,"-22.9660353452899","-43.2227339685709",0.79
"24","A",4962,"CLUSIACEAE Garcinia xanthochymus Hook.f.","árvore",12.49,119.4,38.01,26,11,2021,"-22.965993637303","-43.2227326804968",0.79
"24","A",4963,"CLUSIACEAE Garcinia","árvore",14.82,129,41.06,26,11,2021,"-22.9659730357968","-43.2228089286521",0.74
"24","A",4965,"CALOPHYLLACEAE Calophyllum inophyllum L.","árvore",26.43,484.6,154.25,26,11,2021,"-22.9659316533277","-43.2227303507431",0.55
"24","A",4967,"CLUSIACEAE Garcinia","árvore",13.73,130.5,41.54,26,11,2021,"-22.9658761932967","-43.2227324021596",0.74
"24","A",4968,"POLYGONACEAE","árvore",17,164.2,52.27,26,11,2021,"-22.9658382995599","-43.2227080589775",0.6
"24","A",4970,"CLUSIACEAE Garcinia","árvore",11,78.6,25.02,26,11,2021,"-22.9658804402772","-43.2226714251591",0.74
"24","A",4973,"SAPINDACEAE Litchi chinensis Sonn.","árvore",15.26,352,112.04,26,11,2021,"-22.9659517632823","-43.2225128105441",0.85
"24","A",4975,"CALOPHYLLACEAE Calophyllum calaba L.","árvore",19.94,292,92.95,26,11,2021,"-22.9658776360607","-43.222317440524",0.55
"24","B",4979,"CALOPHYLLACEAE Mammea americana L.","árvore",14.93,146.8,46.73,25,11,2021,"-22.9658097606276","-43.2223091514496",0.62
"24","B",4980,"INDETERMINADA","árvore",13.34,88.5,28.17,25,11,2021,"-22.9657705228355","-43.2223864136796",0.62
"24","B",4981,"CALOPHYLLACEAE Calophyllum brasiliense Cambess.","árvore",22.79,275.8,87.79,25,11,2021,"-22.9657604969548","-43.2224562918592",0.54
"24","B",4982,"CALOPHYLLACEAE Calophyllum brasiliense Cambess.","árvore",17.53,203.8,64.87,25,11,2021,"-22.9657565383527","-43.2225292893844",0.54
"24","B",4983,"CLUSIACEAE Garcinia macrophylla Mart.","árvore",17.36,130,41.38,25,11,2021,"-22.9657638917988","-43.2226004031198",0.87
"24","B",4984,"CLUSIACEAE Garcinia","árvore",8.6,85,27.06,25,11,2021,"-22.9657804624321","-43.2226696507211",0.74
"24","B",4985,"CLUSIACEAE Garcinia xanthochymus Hook.f.","árvore",7.15,110.4,35.14,25,11,2021,"-22.9658020978665","-43.2227355651631",0.79
"24","B",4986,"CLUSIACEAE Garcinia xanthochymus Hook.f.","árvore",13.3,143.8,45.77,25,11,2021,"-22.9658211117482","-43.2228028499417",0.79
"24","B",4988,"CLUSIACEAE Symphonia globulifera L.f.","árvore",20.55,159.6,50.8,25,11,2021,"-22.9658861425012","-43.2229069910118",0.58
"24","B",4989,"CLUSIACEAE Garcinia brasiliensis Mart.","árvore",4.4,55,17.51,25,11,2021,"-22.9659194341597","-43.2229614504581",0.74
"24","B",4991,"MELIACEAE Guarea guidonia (L.) Sleumer","árvore",11.97,128.6,40.93,25,11,2021,"-22.9659817509871","-43.2230659782364",0.68
"24","B",4992,"CLUSIACEAE Garcinia","árvore",14.37,134.4,42.78,25,11,2021,"-22.966049","-43.223185",0.74
"24","B",4993,"EUPHORBIACEAE Acalypha","árvore",4.93,35.4,11.27,25,11,2021,"-22.9661464092258","-43.2233573845966",0.3
"24","B",4995,"MALVACEAE Pterygota brasiliensis Allemão","árvore",27.71,227,72.26,14,9,2022,"-22.9663033906872","-43.2235891210741",0.54
"24","B",4997,"MALVACEAE Pterygota brasiliensis Allemão","árvore",21.51,188,59.84,14,9,2022,"-22.9663653303962","-43.2236866230725",0.54
"24","B",4998,"MALVACEAE Pterygota brasiliensis Allemão","árvore",25.91,142,45.2,25,11,2021,"-22.9663952242276","-43.223769905928",0.54
"24","B",4999,"MALVACEAE Pterygota brasiliensis Allemão","árvore",24.51,139,44.24,25,11,2021,"-22.9663912750766","-43.2237914122794",0.54
"24","B",5001,"MALVACEAE Pterygota brasiliensis Allemão","árvore",24.77,153,48.7,25,11,2021,"-22.9663931605879","-43.2238355746666",0.54
"24","B",5002,"MYRTACEAE Psidium guajava L.","árvore",6.19,51,16.23,25,11,2021,"-22.9663751187292","-43.2241578763492",0.65
"25","A",5003,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",29.06,172.5,54.91,12,4,2022,"-22.966142","-43.221365",0.71
"25","A",5004,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",13.91,33.8,10.76,12,4,2022,"-22.966525904525","-43.2218480558137",0.71
"25","A",5005,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",28.06,121,38.52,12,4,2022,"-22.9664907736111","-43.2218945260634",0.71
"25","A",5007,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",28.74,138.8,44.18,12,4,2022,"-22.9663863997419","-43.222035415421",0.71
"25","A",5008,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",29.87,152,48.38,12,4,2022,"-22.9663499178512","-43.2220814058861",0.71
"25","A",5009,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",18.3,88.2,28.07,12,4,2022,"-22.9663157944176","-43.2221259221616",0.71
"25","A",5010,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",27.39,125,39.79,12,4,2022,"-22.9662803941643","-43.2221741511769",0.71
"25","A",5011,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",20.99,113.8,36.22,12,4,2022,"-22.9662455499972","-43.2222204322183",0.71
"25","A",5012,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",22.65,120.2,38.26,12,4,2022,"-22.9662106967859","-43.2222667133543",0.71
"25","A",5013,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",23.19,99.6,31.7,12,4,2022,"-22.9661765615148","-43.222312594992",0.71
"25","A",5014,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",22.46,98,31.19,12,4,2022,"-22.9661409855529","-43.2223596559517",0.71
"25","A",5015,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",25.7,124.8,39.72,12,4,2022,"-22.966104779724","-43.2224069201665",0.71
"25","A",5016,"RUBIACEAE Calycophyllum spruceanum (Benth.) K.Schum.","árvore",27.77,152.8,48.64,12,4,2022,"-22.9660692907418","-43.2224536873755",0.71
"25","A",5018,"ARECACEAE Syagrus romanzoffiana (Cham.) Glassman","palmeira",22.2,89.6,28.52,12,4,2022,"-22.9664863280697","-43.2217679036991",0.54
"25","A",5019,"MELIACEAE Cedrela odorata L.","árvore",27.23,375,119.37,12,4,2022,"-22.9664786782453","-43.2217307797964",0.44
"25","A",5020,"SAPOTACEAE Chrysophyllum oliviforme L.","árvore",16.85,167.8,53.41,12,4,2022,"-22.9664506737317","-43.2217025040899",0.9
"25","A",5021,"LEGUMINOSAE Zygia inaequalis (Willd.) Pittier","árvore",12.21,59.4,18.91,12,4,2022,"-22.9664282833495","-43.2217359640866",0.73
"25","A",5021,"LEGUMINOSAE Zygia inaequalis (Willd.) Pittier","árvore",12.21,52.8,16.81,12,4,2022,"-22.9664282833495","-43.2217359640866",0.73
"25","A",5021,"LEGUMINOSAE Zygia inaequalis (Willd.) Pittier","árvore",12.21,47,14.96,12,4,2022,"-22.9664282833495","-43.2217359640866",0.73
"25","A",5022,"MELIACEAE Trichilia casaretti C.DC.","árvore",15.38,104.2,33.17,12,4,2022,"-22.966392265398","-43.2217283117486",0.64
"25","A",5022,"MELIACEAE Trichilia casaretti C.DC.","árvore",15.38,66.9,21.29,12,4,2022,"-22.966392265398","-43.2217283117486",0.64
"25","A",5023,"INDETERMINADA","árvore",8.45,50.3,16.01,12,4,2022,"-22.9664663795919","-43.2218000834742",0.62
"25","A",5026,"ARECACEAE Cocos nucifera L.","palmeira",14.18,83.6,26.61,12,4,2022,"-22.9664005273063","-43.2218650848479",0.54
"25","A",5027,"INDETERMINADA","árvore",32.28,270.6,86.13,12,4,2022,"-22.9663565176532","-43.2218437669874",0.62
"25","A",5028,"ANACARDIACEAE Spondias mombin L.","árvore",13.98,121.3,38.61,12,4,2022,"-22.9663279571023","-43.2218037569708",0.37
"25","A",5029,"ANACARDIACEAE Spondias mombin L.","árvore",22.06,170,54.11,12,4,2022,"-22.9663937190465","-43.2219142564833",0.37
"25","A",5030,"MORACEAE Ficus virens Aiton","árvore",25.28,556.4,177.11,12,4,2022,"-22.9663136436729","-43.2218488235862",0.34
"25","A",5031,"MELIACEAE Guarea guidonia (L.) Sleumer","árvore",15.51,65,20.69,12,4,2022,"-22.9663281802505","-43.2218888610261",0.76
"25","A",5032,"MELIACEAE Cabralea canjerana (Vell.) Mart.","árvore",23.13,220,70.03,12,4,2022,"-22.9663472042308","-43.2219642595744",0.55
"25","A",5033,"ARECACEAE Astrocaryum murumuru Mart.","palmeira",9.1,82.5,26.26,12,4,2022,"-22.9662393480946","-43.2219001555329",0.43
"25","A",5033,"ARECACEAE Astrocaryum murumuru Mart.","palmeira",9.1,64,20.37,12,4,2022,"-22.9662393480946","-43.2219001555329",0.43
"25","A",5033,"ARECACEAE Astrocaryum murumuru Mart.","palmeira",9.1,63.7,20.28,12,4,2022,"-22.9662393480946","-43.2219001555329",0.43
"25","A",5033,"ARECACEAE Astrocaryum murumuru Mart.","palmeira",9.1,59,18.78,12,4,2022,"-22.9662393480946","-43.2219001555329",0.43
"25","A",5034,"MELIACEAE Cabralea canjerana (Vell.) Mart.","árvore",21.71,182,57.93,12,4,2022,"-22.9663071269924","-43.2220206050887",0.55
"25","A",5035,"ARECACEAE Attalea speciosa Mart. ex Spreng.","palmeira",18.05,121.1,38.55,12,4,2022,"-22.9662415984624","-43.2219518416921",0.33
"25","A",5035,"ARECACEAE Attalea speciosa Mart. ex Spreng.","palmeira",16.4,120.5,38.36,12,4,2022,"-22.9662415984624","-43.2219518416921",0.33
"25","A",5037,"ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","palmeira",15.52,92.5,29.44,12,4,2022,"-22.9662082925055","-43.2220024130971",0.71
"25","A",5038,"ARECACEAE Attalea speciosa Mart. ex Spreng.","palmeira",18.52,93.6,29.79,12,4,2022,"-22.9661702965471","-43.2220060015238",0.33
"25","A",5042,"MORACEAE Ficus virens Aiton","árvore",22.58,530,168.7,12,4,2022,"-22.9661251304773","-43.222049852765",0.34
"25","A",5044,"ARECACEAE Euterpe oleracea Mart.","palmeira",15.98,45.5,14.48,12,4,2022,"-22.9661474095882","-43.2221224097922",0.39
"25","A",5044,"ARECACEAE Euterpe oleracea Mart.","palmeira",15.98,39.5,12.57,12,4,2022,"-22.9661474095882","-43.2221224097922",0.39
"25","A",5044,"ARECACEAE Euterpe oleracea Mart.","palmeira",15.98,39,12.41,12,4,2022,"-22.9661474095882","-43.2221224097922",0.39
"25","A",5044,"ARECACEAE Euterpe oleracea Mart.","palmeira",15.98,38.9,12.38,12,4,2022,"-22.9661474095882","-43.2221224097922",0.39
"25","A",5044,"ARECACEAE Euterpe oleracea Mart.","palmeira",15.98,32.8,10.44,12,4,2022,"-22.9661474095882","-43.2221224097922",0.39
"25","A",5048,"ARECACEAE Syagrus oleracea (Mart.) Becc.","palmeira",17.2,74.9,23.84,12,4,2022,"-22.9660427818701","-43.2222157213056",0.54
"25","A",5050,"ANACARDIACEAE Spondias mombin L.","árvore",21.5,253.2,80.6,12,4,2022,"-22.9661221469065","-43.2222878828185",0.37
